task_id	dataset_id	file_name	target	framework	environment	seed	max_samples	window_size	time_budget_sec	sha256
337	river_randomRBF	river_randomRBF.csv	class	ChaCha	main	43	30000	1000	60	f64656711f834d164d0366ea847b8bbc757e89027141e0ee528f3000cd8bb50f
338	river_randomRBF	river_randomRBF.csv	class	ChaCha	main	44	30000	1000	60	f64656711f834d164d0366ea847b8bbc757e89027141e0ee528f3000cd8bb50f
339	river_randomRBF	river_randomRBF.csv	class	OAML	oaml	42	30000	1000	60	f64656711f834d164d0366ea847b8bbc757e89027141e0ee528f3000cd8bb50f
340	river_randomRBF	river_randomRBF.csv	class	OAML	oaml	43	30000	1000	60	f64656711f834d164d0366ea847b8bbc757e89027141e0ee528f3000cd8bb50f
341	river_randomRBF	river_randomRBF.csv	class	OAML	oaml	44	30000	1000	60	f64656711f834d164d0366ea847b8bbc757e89027141e0ee528f3000cd8bb50f
342	river_randomRBF	river_randomRBF.csv	class	EvoAutoML	evo	42	30000	1000	60	f64656711f834d164d0366ea847b8bbc757e89027141e0ee528f3000cd8bb50f
343	river_randomRBF	river_randomRBF.csv	class	EvoAutoML	evo	43	30000	1000	60	f64656711f834d164d0366ea847b8bbc757e89027141e0ee528f3000cd8bb50f
344	river_randomRBF	river_randomRBF.csv	class	EvoAutoML	evo	44	30000	1000	60	f64656711f834d164d0366ea847b8bbc757e89027141e0ee528f3000cd8bb50f
345	river_randomRBF_2	river_randomRBF_2.csv	class	AutoStreamML	main	42	30000	1000	60	c8cd77d8883ded5dd903024c5743129d3ade9a22c8ec998841cf9b84a8c4f46c
346	river_randomRBF_2	river_randomRBF_2.csv	class	AutoStreamML	main	43	30000	1000	60	c8cd77d8883ded5dd903024c5743129d3ade9a22c8ec998841cf9b84a8c4f46c
347	river_randomRBF_2	river_randomRBF_2.csv	class	AutoStreamML	main	44	30000	1000	60	c8cd77d8883ded5dd903024c5743129d3ade9a22c8ec998841cf9b84a8c4f46c
348	river_randomRBF_2	river_randomRBF_2.csv	class	AutoClass	main	42	30000	1000	60	c8cd77d8883ded5dd903024c5743129d3ade9a22c8ec998841cf9b84a8c4f46c
349	river_randomRBF_2	river_randomRBF_2.csv	class	AutoClass	main	43	30000	1000	60	c8cd77d8883ded5dd903024c5743129d3ade9a22c8ec998841cf9b84a8c4f46c
350	river_randomRBF_2	river_randomRBF_2.csv	class	AutoClass	main	44	30000	1000	60	c8cd77d8883ded5dd903024c5743129d3ade9a22c8ec998841cf9b84a8c4f46c
351	river_randomRBF_2	river_randomRBF_2.csv	class	ChaCha	main	42	30000	1000	60	c8cd77d8883ded5dd903024c5743129d3ade9a22c8ec998841cf9b84a8c4f46c
352	river_randomRBF_2	river_randomRBF_2.csv	class	ChaCha	main	43	30000	1000	60	c8cd77d8883ded5dd903024c5743129d3ade9a22c8ec998841cf9b84a8c4f46c
353	river_randomRBF_2	river_randomRBF_2.csv	class	ChaCha	main	44	30000	1000	60	c8cd77d8883ded5dd903024c5743129d3ade9a22c8ec998841cf9b84a8c4f46c
354	river_randomRBF_2	river_randomRBF_2.csv	class	OAML	oaml	42	30000	1000	60	c8cd77d8883ded5dd903024c5743129d3ade9a22c8ec998841cf9b84a8c4f46c
355	river_randomRBF_2	river_randomRBF_2.csv	class	OAML	oaml	43	30000	1000	60	c8cd77d8883ded5dd903024c5743129d3ade9a22c8ec998841cf9b84a8c4f46c
356	river_randomRBF_2	river_randomRBF_2.csv	class	OAML	oaml	44	30000	1000	60	c8cd77d8883ded5dd903024c5743129d3ade9a22c8ec998841cf9b84a8c4f46c
357	river_randomRBF_2	river_randomRBF_2.csv	class	EvoAutoML	evo	42	30000	1000	60	c8cd77d8883ded5dd903024c5743129d3ade9a22c8ec998841cf9b84a8c4f46c
358	river_randomRBF_2	river_randomRBF_2.csv	class	EvoAutoML	evo	43	30000	1000	60	c8cd77d8883ded5dd903024c5743129d3ade9a22c8ec998841cf9b84a8c4f46c
359	river_randomRBF_2	river_randomRBF_2.csv	class	EvoAutoML	evo	44	30000	1000	60	c8cd77d8883ded5dd903024c5743129d3ade9a22c8ec998841cf9b84a8c4f46c
360	river_randomRBF_drift	river_randomRBF_drift.csv	class	AutoStreamML	main	42	30000	1000	60	90132441dd65b579e128d86c4ffe767a2dba26bf39a8ccd24a1dbe97dc106e67
361	river_randomRBF_drift	river_randomRBF_drift.csv	class	AutoStreamML	main	43	30000	1000	60	90132441dd65b579e128d86c4ffe767a2dba26bf39a8ccd24a1dbe97dc106e67
362	river_randomRBF_drift	river_randomRBF_drift.csv	class	AutoStreamML	main	44	30000	1000	60	90132441dd65b579e128d86c4ffe767a2dba26bf39a8ccd24a1dbe97dc106e67
363	river_randomRBF_drift	river_randomRBF_drift.csv	class	AutoClass	main	42	30000	1000	60	90132441dd65b579e128d86c4ffe767a2dba26bf39a8ccd24a1dbe97dc106e67
364	river_randomRBF_drift	river_randomRBF_drift.csv	class	AutoClass	main	43	30000	1000	60	90132441dd65b579e128d86c4ffe767a2dba26bf39a8ccd24a1dbe97dc106e67
365	river_randomRBF_drift	river_randomRBF_drift.csv	class	AutoClass	main	44	30000	1000	60	90132441dd65b579e128d86c4ffe767a2dba26bf39a8ccd24a1dbe97dc106e67
366	river_randomRBF_drift	river_randomRBF_drift.csv	class	ChaCha	main	42	30000	1000	60	90132441dd65b579e128d86c4ffe767a2dba26bf39a8ccd24a1dbe97dc106e67
367	river_randomRBF_drift	river_randomRBF_drift.csv	class	ChaCha	main	43	30000	1000	60	90132441dd65b579e128d86c4ffe767a2dba26bf39a8ccd24a1dbe97dc106e67
368	river_randomRBF_drift	river_randomRBF_drift.csv	class	ChaCha	main	44	30000	1000	60	90132441dd65b579e128d86c4ffe767a2dba26bf39a8ccd24a1dbe97dc106e67
369	river_randomRBF_drift	river_randomRBF_drift.csv	class	OAML	oaml	42	30000	1000	60	90132441dd65b579e128d86c4ffe767a2dba26bf39a8ccd24a1dbe97dc106e67
370	river_randomRBF_drift	river_randomRBF_drift.csv	class	OAML	oaml	43	30000	1000	60	90132441dd65b579e128d86c4ffe767a2dba26bf39a8ccd24a1dbe97dc106e67
371	river_randomRBF_drift	river_randomRBF_drift.csv	class	OAML	oaml	44	30000	1000	60	90132441dd65b579e128d86c4ffe767a2dba26bf39a8ccd24a1dbe97dc106e67
372	river_randomRBF_drift	river_randomRBF_drift.csv	class	EvoAutoML	evo	42	30000	1000	60	90132441dd65b579e128d86c4ffe767a2dba26bf39a8ccd24a1dbe97dc106e67
373	river_randomRBF_drift	river_randomRBF_drift.csv	class	EvoAutoML	evo	43	30000	1000	60	90132441dd65b579e128d86c4ffe767a2dba26bf39a8ccd24a1dbe97dc106e67
374	river_randomRBF_drift	river_randomRBF_drift.csv	class	EvoAutoML	evo	44	30000	1000	60	90132441dd65b579e128d86c4ffe767a2dba26bf39a8ccd24a1dbe97dc106e67
375	river_randomTree	river_randomTree.csv	class	AutoStreamML	main	42	30000	1000	60	3cf8efdc37f13a10b17b72c85f8bc6f286e34d5a3032cbdfbae96fcfc9ae8fec
376	river_randomTree	river_randomTree.csv	class	AutoStreamML	main	43	30000	1000	60	3cf8efdc37f13a10b17b72c85f8bc6f286e34d5a3032cbdfbae96fcfc9ae8fec
377	river_randomTree	river_randomTree.csv	class	AutoStreamML	main	44	30000	1000	60	3cf8efdc37f13a10b17b72c85f8bc6f286e34d5a3032cbdfbae96fcfc9ae8fec
378	river_randomTree	river_randomTree.csv	class	AutoClass	main	42	30000	1000	60	3cf8efdc37f13a10b17b72c85f8bc6f286e34d5a3032cbdfbae96fcfc9ae8fec
379	river_randomTree	river_randomTree.csv	class	AutoClass	main	43	30000	1000	60	3cf8efdc37f13a10b17b72c85f8bc6f286e34d5a3032cbdfbae96fcfc9ae8fec
380	river_randomTree	river_randomTree.csv	class	AutoClass	main	44	30000	1000	60	3cf8efdc37f13a10b17b72c85f8bc6f286e34d5a3032cbdfbae96fcfc9ae8fec
381	river_randomTree	river_randomTree.csv	class	ChaCha	main	42	30000	1000	60	3cf8efdc37f13a10b17b72c85f8bc6f286e34d5a3032cbdfbae96fcfc9ae8fec
382	river_randomTree	river_randomTree.csv	class	ChaCha	main	43	30000	1000	60	3cf8efdc37f13a10b17b72c85f8bc6f286e34d5a3032cbdfbae96fcfc9ae8fec
383	river_randomTree	river_randomTree.csv	class	ChaCha	main	44	30000	1000	60	3cf8efdc37f13a10b17b72c85f8bc6f286e34d5a3032cbdfbae96fcfc9ae8fec
384	river_randomTree	river_randomTree.csv	class	OAML	oaml	42	30000	1000	60	3cf8efdc37f13a10b17b72c85f8bc6f286e34d5a3032cbdfbae96fcfc9ae8fec
385	river_randomTree	river_randomTree.csv	class	OAML	oaml	43	30000	1000	60	3cf8efdc37f13a10b17b72c85f8bc6f286e34d5a3032cbdfbae96fcfc9ae8fec
386	river_randomTree	river_randomTree.csv	class	OAML	oaml	44	30000	1000	60	3cf8efdc37f13a10b17b72c85f8bc6f286e34d5a3032cbdfbae96fcfc9ae8fec
387	river_randomTree	river_randomTree.csv	class	EvoAutoML	evo	42	30000	1000	60	3cf8efdc37f13a10b17b72c85f8bc6f286e34d5a3032cbdfbae96fcfc9ae8fec
388	river_randomTree	river_randomTree.csv	class	EvoAutoML	evo	43	30000	1000	60	3cf8efdc37f13a10b17b72c85f8bc6f286e34d5a3032cbdfbae96fcfc9ae8fec
389	river_randomTree	river_randomTree.csv	class	EvoAutoML	evo	44	30000	1000	60	3cf8efdc37f13a10b17b72c85f8bc6f286e34d5a3032cbdfbae96fcfc9ae8fec
390	river_randomTree_2	river_randomTree_2.csv	class	AutoStreamML	main	42	30000	1000	60	1291c106ee4136c2741818a583758642069d0020ba31374ed6440840bc6b06e3
391	river_randomTree_2	river_randomTree_2.csv	class	AutoStreamML	main	43	30000	1000	60	1291c106ee4136c2741818a583758642069d0020ba31374ed6440840bc6b06e3
392	river_randomTree_2	river_randomTree_2.csv	class	AutoStreamML	main	44	30000	1000	60	1291c106ee4136c2741818a583758642069d0020ba31374ed6440840bc6b06e3
393	river_randomTree_2	river_randomTree_2.csv	class	AutoClass	main	42	30000	1000	60	1291c106ee4136c2741818a583758642069d0020ba31374ed6440840bc6b06e3
394	river_randomTree_2	river_randomTree_2.csv	class	AutoClass	main	43	30000	1000	60	1291c106ee4136c2741818a583758642069d0020ba31374ed6440840bc6b06e3
395	river_randomTree_2	river_randomTree_2.csv	class	AutoClass	main	44	30000	1000	60	1291c106ee4136c2741818a583758642069d0020ba31374ed6440840bc6b06e3
396	river_randomTree_2	river_randomTree_2.csv	class	ChaCha	main	42	30000	1000	60	1291c106ee4136c2741818a583758642069d0020ba31374ed6440840bc6b06e3
397	river_randomTree_2	river_randomTree_2.csv	class	ChaCha	main	43	30000	1000	60	1291c106ee4136c2741818a583758642069d0020ba31374ed6440840bc6b06e3
398	river_randomTree_2	river_randomTree_2.csv	class	ChaCha	main	44	30000	1000	60	1291c106ee4136c2741818a583758642069d0020ba31374ed6440840bc6b06e3
399	river_randomTree_2	river_randomTree_2.csv	class	OAML	oaml	42	30000	1000	60	1291c106ee4136c2741818a583758642069d0020ba31374ed6440840bc6b06e3
400	river_randomTree_2	river_randomTree_2.csv	class	OAML	oaml	43	30000	1000	60	1291c106ee4136c2741818a583758642069d0020ba31374ed6440840bc6b06e3
401	river_randomTree_2	river_randomTree_2.csv	class	OAML	oaml	44	30000	1000	60	1291c106ee4136c2741818a583758642069d0020ba31374ed6440840bc6b06e3
402	river_randomTree_2	river_randomTree_2.csv	class	EvoAutoML	evo	42	30000	1000	60	1291c106ee4136c2741818a583758642069d0020ba31374ed6440840bc6b06e3
403	river_randomTree_2	river_randomTree_2.csv	class	EvoAutoML	evo	43	30000	1000	60	1291c106ee4136c2741818a583758642069d0020ba31374ed6440840bc6b06e3
404	river_randomTree_2	river_randomTree_2.csv	class	EvoAutoML	evo	44	30000	1000	60	1291c106ee4136c2741818a583758642069d0020ba31374ed6440840bc6b06e3
405	sea_high_abrupt_drift	sea_high_abrupt_drift.csv	class	AutoStreamML	main	42	30000	1000	60	a8f83a46dba9cef9be6c1e2a2a3b465adbc29607a4ea1f9ef79c52fe421600ea
406	sea_high_abrupt_drift	sea_high_abrupt_drift.csv	class	AutoStreamML	main	43	30000	1000	60	a8f83a46dba9cef9be6c1e2a2a3b465adbc29607a4ea1f9ef79c52fe421600ea
407	sea_high_abrupt_drift	sea_high_abrupt_drift.csv	class	AutoStreamML	main	44	30000	1000	60	a8f83a46dba9cef9be6c1e2a2a3b465adbc29607a4ea1f9ef79c52fe421600ea
408	sea_high_abrupt_drift	sea_high_abrupt_drift.csv	class	AutoClass	main	42	30000	1000	60	a8f83a46dba9cef9be6c1e2a2a3b465adbc29607a4ea1f9ef79c52fe421600ea
409	sea_high_abrupt_drift	sea_high_abrupt_drift.csv	class	AutoClass	main	43	30000	1000	60	a8f83a46dba9cef9be6c1e2a2a3b465adbc29607a4ea1f9ef79c52fe421600ea
410	sea_high_abrupt_drift	sea_high_abrupt_drift.csv	class	AutoClass	main	44	30000	1000	60	a8f83a46dba9cef9be6c1e2a2a3b465adbc29607a4ea1f9ef79c52fe421600ea
411	sea_high_abrupt_drift	sea_high_abrupt_drift.csv	class	ChaCha	main	42	30000	1000	60	a8f83a46dba9cef9be6c1e2a2a3b465adbc29607a4ea1f9ef79c52fe421600ea
412	sea_high_abrupt_drift	sea_high_abrupt_drift.csv	class	ChaCha	main	43	30000	1000	60	a8f83a46dba9cef9be6c1e2a2a3b465adbc29607a4ea1f9ef79c52fe421600ea
413	sea_high_abrupt_drift	sea_high_abrupt_drift.csv	class	ChaCha	main	44	30000	1000	60	a8f83a46dba9cef9be6c1e2a2a3b465adbc29607a4ea1f9ef79c52fe421600ea
414	sea_high_abrupt_drift	sea_high_abrupt_drift.csv	class	OAML	oaml	42	30000	1000	60	a8f83a46dba9cef9be6c1e2a2a3b465adbc29607a4ea1f9ef79c52fe421600ea
415	sea_high_abrupt_drift	sea_high_abrupt_drift.csv	class	OAML	oaml	43	30000	1000	60	a8f83a46dba9cef9be6c1e2a2a3b465adbc29607a4ea1f9ef79c52fe421600ea
416	sea_high_abrupt_drift	sea_high_abrupt_drift.csv	class	OAML	oaml	44	30000	1000	60	a8f83a46dba9cef9be6c1e2a2a3b465adbc29607a4ea1f9ef79c52fe421600ea
417	sea_high_abrupt_drift	sea_high_abrupt_drift.csv	class	EvoAutoML	evo	42	30000	1000	60	a8f83a46dba9cef9be6c1e2a2a3b465adbc29607a4ea1f9ef79c52fe421600ea
418	sea_high_abrupt_drift	sea_high_abrupt_drift.csv	class	EvoAutoML	evo	43	30000	1000	60	a8f83a46dba9cef9be6c1e2a2a3b465adbc29607a4ea1f9ef79c52fe421600ea
419	sea_high_abrupt_drift	sea_high_abrupt_drift.csv	class	EvoAutoML	evo	44	30000	1000	60	a8f83a46dba9cef9be6c1e2a2a3b465adbc29607a4ea1f9ef79c52fe421600ea
420	sea_high_mixed_drift	sea_high_mixed_drift.csv	class	AutoStreamML	main	42	30000	1000	60	c42251245fa1126efd1f3b2537395ad6682b5ba7d13bdc9160fe9f56c905db69
421	sea_high_mixed_drift	sea_high_mixed_drift.csv	class	AutoStreamML	main	43	30000	1000	60	c42251245fa1126efd1f3b2537395ad6682b5ba7d13bdc9160fe9f56c905db69
422	sea_high_mixed_drift	sea_high_mixed_drift.csv	class	AutoStreamML	main	44	30000	1000	60	c42251245fa1126efd1f3b2537395ad6682b5ba7d13bdc9160fe9f56c905db69
423	sea_high_mixed_drift	sea_high_mixed_drift.csv	class	AutoClass	main	42	30000	1000	60	c42251245fa1126efd1f3b2537395ad6682b5ba7d13bdc9160fe9f56c905db69
424	sea_high_mixed_drift	sea_high_mixed_drift.csv	class	AutoClass	main	43	30000	1000	60	c42251245fa1126efd1f3b2537395ad6682b5ba7d13bdc9160fe9f56c905db69
425	sea_high_mixed_drift	sea_high_mixed_drift.csv	class	AutoClass	main	44	30000	1000	60	c42251245fa1126efd1f3b2537395ad6682b5ba7d13bdc9160fe9f56c905db69
426	sea_high_mixed_drift	sea_high_mixed_drift.csv	class	ChaCha	main	42	30000	1000	60	c42251245fa1126efd1f3b2537395ad6682b5ba7d13bdc9160fe9f56c905db69
427	sea_high_mixed_drift	sea_high_mixed_drift.csv	class	ChaCha	main	43	30000	1000	60	c42251245fa1126efd1f3b2537395ad6682b5ba7d13bdc9160fe9f56c905db69
428	sea_high_mixed_drift	sea_high_mixed_drift.csv	class	ChaCha	main	44	30000	1000	60	c42251245fa1126efd1f3b2537395ad6682b5ba7d13bdc9160fe9f56c905db69
429	sea_high_mixed_drift	sea_high_mixed_drift.csv	class	OAML	oaml	42	30000	1000	60	c42251245fa1126efd1f3b2537395ad6682b5ba7d13bdc9160fe9f56c905db69
430	sea_high_mixed_drift	sea_high_mixed_drift.csv	class	OAML	oaml	43	30000	1000	60	c42251245fa1126efd1f3b2537395ad6682b5ba7d13bdc9160fe9f56c905db69
431	sea_high_mixed_drift	sea_high_mixed_drift.csv	class	OAML	oaml	44	30000	1000	60	c42251245fa1126efd1f3b2537395ad6682b5ba7d13bdc9160fe9f56c905db69
432	sea_high_mixed_drift	sea_high_mixed_drift.csv	class	EvoAutoML	evo	42	30000	1000	60	c42251245fa1126efd1f3b2537395ad6682b5ba7d13bdc9160fe9f56c905db69
433	sea_high_mixed_drift	sea_high_mixed_drift.csv	class	EvoAutoML	evo	43	30000	1000	60	c42251245fa1126efd1f3b2537395ad6682b5ba7d13bdc9160fe9f56c905db69
434	sea_high_mixed_drift	sea_high_mixed_drift.csv	class	EvoAutoML	evo	44	30000	1000	60	c42251245fa1126efd1f3b2537395ad6682b5ba7d13bdc9160fe9f56c905db69
435	shuttle	shuttle.csv	class	AutoStreamML	main	42	30000	1000	60	0d42450dda192d77af3813cccaef1e910a6ad17e49d827e772e7c59a1054a496
436	shuttle	shuttle.csv	class	AutoStreamML	main	43	30000	1000	60	0d42450dda192d77af3813cccaef1e910a6ad17e49d827e772e7c59a1054a496
437	shuttle	shuttle.csv	class	AutoStreamML	main	44	30000	1000	60	0d42450dda192d77af3813cccaef1e910a6ad17e49d827e772e7c59a1054a496
438	shuttle	shuttle.csv	class	AutoClass	main	42	30000	1000	60	0d42450dda192d77af3813cccaef1e910a6ad17e49d827e772e7c59a1054a496
439	shuttle	shuttle.csv	class	AutoClass	main	43	30000	1000	60	0d42450dda192d77af3813cccaef1e910a6ad17e49d827e772e7c59a1054a496
440	shuttle	shuttle.csv	class	AutoClass	main	44	30000	1000	60	0d42450dda192d77af3813cccaef1e910a6ad17e49d827e772e7c59a1054a496
441	shuttle	shuttle.csv	class	ChaCha	main	42	30000	1000	60	0d42450dda192d77af3813cccaef1e910a6ad17e49d827e772e7c59a1054a496
442	shuttle	shuttle.csv	class	ChaCha	main	43	30000	1000	60	0d42450dda192d77af3813cccaef1e910a6ad17e49d827e772e7c59a1054a496
443	shuttle	shuttle.csv	class	ChaCha	main	44	30000	1000	60	0d42450dda192d77af3813cccaef1e910a6ad17e49d827e772e7c59a1054a496
444	shuttle	shuttle.csv	class	OAML	oaml	42	30000	1000	60	0d42450dda192d77af3813cccaef1e910a6ad17e49d827e772e7c59a1054a496
445	shuttle	shuttle.csv	class	OAML	oaml	43	30000	1000	60	0d42450dda192d77af3813cccaef1e910a6ad17e49d827e772e7c59a1054a496
446	shuttle	shuttle.csv	class	OAML	oaml	44	30000	1000	60	0d42450dda192d77af3813cccaef1e910a6ad17e49d827e772e7c59a1054a496
447	shuttle	shuttle.csv	class	EvoAutoML	evo	42	30000	1000	60	0d42450dda192d77af3813cccaef1e910a6ad17e49d827e772e7c59a1054a496
448	shuttle	shuttle.csv	class	EvoAutoML	evo	43	30000	1000	60	0d42450dda192d77af3813cccaef1e910a6ad17e49d827e772e7c59a1054a496
449	shuttle	shuttle.csv	class	EvoAutoML	evo	44	30000	1000	60	0d42450dda192d77af3813cccaef1e910a6ad17e49d827e772e7c59a1054a496
450	skmul_SEA	skmul_SEA.csv	class	AutoStreamML	main	42	30000	1000	60	21effe73a937eda8c433eb57c941cdbded9d6a2dcabe2549b30076309392bb89
451	skmul_SEA	skmul_SEA.csv	class	AutoStreamML	main	43	30000	1000	60	21effe73a937eda8c433eb57c941cdbded9d6a2dcabe2549b30076309392bb89
452	skmul_SEA	skmul_SEA.csv	class	AutoStreamML	main	44	30000	1000	60	21effe73a937eda8c433eb57c941cdbded9d6a2dcabe2549b30076309392bb89
453	skmul_SEA	skmul_SEA.csv	class	AutoClass	main	42	30000	1000	60	21effe73a937eda8c433eb57c941cdbded9d6a2dcabe2549b30076309392bb89
454	skmul_SEA	skmul_SEA.csv	class	AutoClass	main	43	30000	1000	60	21effe73a937eda8c433eb57c941cdbded9d6a2dcabe2549b30076309392bb89
455	skmul_SEA	skmul_SEA.csv	class	AutoClass	main	44	30000	1000	60	21effe73a937eda8c433eb57c941cdbded9d6a2dcabe2549b30076309392bb89
456	skmul_SEA	skmul_SEA.csv	class	ChaCha	main	42	30000	1000	60	21effe73a937eda8c433eb57c941cdbded9d6a2dcabe2549b30076309392bb89
457	skmul_SEA	skmul_SEA.csv	class	ChaCha	main	43	30000	1000	60	21effe73a937eda8c433eb57c941cdbded9d6a2dcabe2549b30076309392bb89
458	skmul_SEA	skmul_SEA.csv	class	ChaCha	main	44	30000	1000	60	21effe73a937eda8c433eb57c941cdbded9d6a2dcabe2549b30076309392bb89
459	skmul_SEA	skmul_SEA.csv	class	OAML	oaml	42	30000	1000	60	21effe73a937eda8c433eb57c941cdbded9d6a2dcabe2549b30076309392bb89
460	skmul_SEA	skmul_SEA.csv	class	OAML	oaml	43	30000	1000	60	21effe73a937eda8c433eb57c941cdbded9d6a2dcabe2549b30076309392bb89
461	skmul_SEA	skmul_SEA.csv	class	OAML	oaml	44	30000	1000	60	21effe73a937eda8c433eb57c941cdbded9d6a2dcabe2549b30076309392bb89
462	skmul_SEA	skmul_SEA.csv	class	EvoAutoML	evo	42	30000	1000	60	21effe73a937eda8c433eb57c941cdbded9d6a2dcabe2549b30076309392bb89
463	skmul_SEA	skmul_SEA.csv	class	EvoAutoML	evo	43	30000	1000	60	21effe73a937eda8c433eb57c941cdbded9d6a2dcabe2549b30076309392bb89
464	skmul_SEA	skmul_SEA.csv	class	EvoAutoML	evo	44	30000	1000	60	21effe73a937eda8c433eb57c941cdbded9d6a2dcabe2549b30076309392bb89
465	skmul_SEA_2	skmul_SEA_2.csv	class	AutoStreamML	main	42	30000	1000	60	643c28508872aa791c220c96b0c64d6b4f6b4c609ac41d1128aa7d6829cfea4e
466	skmul_SEA_2	skmul_SEA_2.csv	class	AutoStreamML	main	43	30000	1000	60	643c28508872aa791c220c96b0c64d6b4f6b4c609ac41d1128aa7d6829cfea4e
467	skmul_SEA_2	skmul_SEA_2.csv	class	AutoStreamML	main	44	30000	1000	60	643c28508872aa791c220c96b0c64d6b4f6b4c609ac41d1128aa7d6829cfea4e
468	skmul_SEA_2	skmul_SEA_2.csv	class	AutoClass	main	42	30000	1000	60	643c28508872aa791c220c96b0c64d6b4f6b4c609ac41d1128aa7d6829cfea4e
469	skmul_SEA_2	skmul_SEA_2.csv	class	AutoClass	main	43	30000	1000	60	643c28508872aa791c220c96b0c64d6b4f6b4c609ac41d1128aa7d6829cfea4e
470	skmul_SEA_2	skmul_SEA_2.csv	class	AutoClass	main	44	30000	1000	60	643c28508872aa791c220c96b0c64d6b4f6b4c609ac41d1128aa7d6829cfea4e
471	skmul_SEA_2	skmul_SEA_2.csv	class	ChaCha	main	42	30000	1000	60	643c28508872aa791c220c96b0c64d6b4f6b4c609ac41d1128aa7d6829cfea4e
472	skmul_SEA_2	skmul_SEA_2.csv	class	ChaCha	main	43	30000	1000	60	643c28508872aa791c220c96b0c64d6b4f6b4c609ac41d1128aa7d6829cfea4e
473	skmul_SEA_2	skmul_SEA_2.csv	class	ChaCha	main	44	30000	1000	60	643c28508872aa791c220c96b0c64d6b4f6b4c609ac41d1128aa7d6829cfea4e
474	skmul_SEA_2	skmul_SEA_2.csv	class	OAML	oaml	42	30000	1000	60	643c28508872aa791c220c96b0c64d6b4f6b4c609ac41d1128aa7d6829cfea4e
475	skmul_SEA_2	skmul_SEA_2.csv	class	OAML	oaml	43	30000	1000	60	643c28508872aa791c220c96b0c64d6b4f6b4c609ac41d1128aa7d6829cfea4e
476	skmul_SEA_2	skmul_SEA_2.csv	class	OAML	oaml	44	30000	1000	60	643c28508872aa791c220c96b0c64d6b4f6b4c609ac41d1128aa7d6829cfea4e
477	skmul_SEA_2	skmul_SEA_2.csv	class	EvoAutoML	evo	42	30000	1000	60	643c28508872aa791c220c96b0c64d6b4f6b4c609ac41d1128aa7d6829cfea4e
478	skmul_SEA_2	skmul_SEA_2.csv	class	EvoAutoML	evo	43	30000	1000	60	643c28508872aa791c220c96b0c64d6b4f6b4c609ac41d1128aa7d6829cfea4e
479	skmul_SEA_2	skmul_SEA_2.csv	class	EvoAutoML	evo	44	30000	1000	60	643c28508872aa791c220c96b0c64d6b4f6b4c609ac41d1128aa7d6829cfea4e
480	skmul_STAGGER	skmul_STAGGER.csv	class	AutoStreamML	main	42	30000	1000	60	c4ebfddcd20c5d46625b571e82527aa761bd9e35d02bd3869b08b7ea04bc1b96
481	skmul_STAGGER	skmul_STAGGER.csv	class	AutoStreamML	main	43	30000	1000	60	c4ebfddcd20c5d46625b571e82527aa761bd9e35d02bd3869b08b7ea04bc1b96
482	skmul_STAGGER	skmul_STAGGER.csv	class	AutoStreamML	main	44	30000	1000	60	c4ebfddcd20c5d46625b571e82527aa761bd9e35d02bd3869b08b7ea04bc1b96
483	skmul_STAGGER	skmul_STAGGER.csv	class	AutoClass	main	42	30000	1000	60	c4ebfddcd20c5d46625b571e82527aa761bd9e35d02bd3869b08b7ea04bc1b96
484	skmul_STAGGER	skmul_STAGGER.csv	class	AutoClass	main	43	30000	1000	60	c4ebfddcd20c5d46625b571e82527aa761bd9e35d02bd3869b08b7ea04bc1b96
485	skmul_STAGGER	skmul_STAGGER.csv	class	AutoClass	main	44	30000	1000	60	c4ebfddcd20c5d46625b571e82527aa761bd9e35d02bd3869b08b7ea04bc1b96
486	skmul_STAGGER	skmul_STAGGER.csv	class	ChaCha	main	42	30000	1000	60	c4ebfddcd20c5d46625b571e82527aa761bd9e35d02bd3869b08b7ea04bc1b96
487	skmul_STAGGER	skmul_STAGGER.csv	class	ChaCha	main	43	30000	1000	60	c4ebfddcd20c5d46625b571e82527aa761bd9e35d02bd3869b08b7ea04bc1b96
488	skmul_STAGGER	skmul_STAGGER.csv	class	ChaCha	main	44	30000	1000	60	c4ebfddcd20c5d46625b571e82527aa761bd9e35d02bd3869b08b7ea04bc1b96
489	skmul_STAGGER	skmul_STAGGER.csv	class	OAML	oaml	42	30000	1000	60	c4ebfddcd20c5d46625b571e82527aa761bd9e35d02bd3869b08b7ea04bc1b96
490	skmul_STAGGER	skmul_STAGGER.csv	class	OAML	oaml	43	30000	1000	60	c4ebfddcd20c5d46625b571e82527aa761bd9e35d02bd3869b08b7ea04bc1b96
491	skmul_STAGGER	skmul_STAGGER.csv	class	OAML	oaml	44	30000	1000	60	c4ebfddcd20c5d46625b571e82527aa761bd9e35d02bd3869b08b7ea04bc1b96
492	skmul_STAGGER	skmul_STAGGER.csv	class	EvoAutoML	evo	42	30000	1000	60	c4ebfddcd20c5d46625b571e82527aa761bd9e35d02bd3869b08b7ea04bc1b96
493	skmul_STAGGER	skmul_STAGGER.csv	class	EvoAutoML	evo	43	30000	1000	60	c4ebfddcd20c5d46625b571e82527aa761bd9e35d02bd3869b08b7ea04bc1b96
