0,1,2,3,4,5,6,class
11,2252.0,56,51,0,401.0,87.0,0
5,1278.0,56,35,0,402.0,93.0,0
9,6437.0,56,27,0,405.0,118.0,0
4,1699.0,56,7,0,412.0,126.0,0
1,1629.0,56,1,0,420.0,215.0,0
0,1567.0,56,0,0,420.0,76.0,0
15,1206.0,56,13,0,430.0,126.0,0
11,2761.0,56,39,0,432.0,72.0,0
13,341.0,56,6,0,438.0,134.0,1
14,3654.0,56,19,0,445.0,160.0,0
12,2615.0,56,0,0,560.0,85.0,0
5,1121.0,56,37,0,565.0,136.0,0
4,2493.0,56,7,0,578.0,112.0,1
11,2464.0,56,39,0,630.0,75.0,0
15,230.0,56,7,0,652.0,105.0,0
14,4342.0,56,6,0,665.0,135.0,0
4,2491.0,56,7,0,734.0,111.0,1
8,4232.0,56,5,0,755.0,115.0,1
11,2188.0,56,39,0,775.0,92.0,0
9,6747.0,56,9,0,791.0,87.0,0
1,589.0,56,1,0,800.0,210.0,1
9,6408.0,56,27,0,805.0,117.0,0
14,4168.0,56,6,0,850.0,135.0,0
11,2066.0,56,3,0,875.0,202.0,1
4,1286.0,56,7,0,887.0,113.0,1
11,2443.0,56,51,0,891.0,84.0,0
14,3693.0,56,19,0,895.0,160.0,1
15,236.0,56,7,0,922.0,105.0,1
12,2705.0,56,0,0,960.0,80.0,1
14,4306.0,56,6,0,965.0,140.0,1
5,1282.0,56,35,0,974.0,89.0,0
8,4318.0,56,5,0,996.0,118.0,1
13,269.0,56,6,0,1002.0,133.0,0
11,2505.0,56,39,0,1032.0,89.0,0
5,1115.0,56,13,0,1042.0,123.0,1
4,1139.0,56,7,0,1060.0,117.0,1
0,1461.0,56,0,0,1074.0,81.0,0
1,1195.0,56,1,0,1080.0,210.0,1
11,2539.0,56,3,0,1087.0,202.0,1
9,6346.0,56,9,0,1105.0,120.0,0
11,2362.0,56,51,0,1120.0,82.0,0
4,1266.0,56,7,0,1135.0,115.0,1
8,4010.0,56,5,0,1165.0,117.0,1
14,4193.0,56,6,0,1175.0,135.0,1
12,2655.0,56,0,0,1179.0,81.0,1
15,240.0,56,7,0,1189.0,106.0,1
0,913.0,56,0,1,330.0,72.0,0
9,6341.0,56,5,1,345.0,130.0,0
4,1227.0,56,7,1,350.0,115.0,0
14,4067.0,56,6,1,360.0,140.0,0
11,2072.0,56,3,1,365.0,204.0,0
15,234.0,56,7,1,375.0,110.0,1
11,3066.0,56,39,1,378.0,72.0,0
8,4338.0,56,9,1,390.0,95.0,0
11,2252.0,56,51,1,401.0,87.0,0
5,1278.0,56,35,1,402.0,93.0,1
9,6437.0,56,27,1,405.0,118.0,0
4,1699.0,56,7,1,412.0,126.0,1
1,1629.0,56,1,1,420.0,215.0,0
0,1567.0,56,0,1,420.0,76.0,0
15,1206.0,56,13,1,430.0,126.0,0
11,2761.0,56,39,1,432.0,72.0,0
13,341.0,56,6,1,438.0,134.0,0
14,3654.0,56,19,1,445.0,160.0,0
12,2615.0,56,0,1,560.0,85.0,0
5,1121.0,56,37,1,565.0,136.0,1
4,2493.0,56,7,1,578.0,112.0,1
11,2464.0,56,39,1,630.0,75.0,0
15,230.0,56,7,1,652.0,105.0,1
14,4342.0,56,6,1,665.0,135.0,0
4,2491.0,56,7,1,734.0,111.0,1
8,4232.0,56,5,1,755.0,115.0,1
11,2188.0,56,39,1,775.0,92.0,0
9,6747.0,56,9,1,791.0,87.0,0
1,589.0,56,1,1,800.0,210.0,0
9,6408.0,56,27,1,805.0,117.0,1
14,4168.0,56,6,1,850.0,135.0,1
11,2066.0,56,3,1,875.0,202.0,0
4,1286.0,56,7,1,887.0,113.0,1
11,2443.0,56,51,1,891.0,84.0,1
14,3693.0,56,19,1,895.0,160.0,1
15,236.0,56,7,1,922.0,105.0,0
12,2705.0,56,0,1,960.0,80.0,0
14,4306.0,56,6,1,965.0,140.0,0
5,1282.0,56,35,1,974.0,89.0,1
8,4318.0,56,5,1,996.0,118.0,1
13,269.0,56,6,1,1002.0,133.0,1
11,2505.0,56,39,1,1032.0,89.0,0
5,1115.0,56,13,1,1042.0,123.0,1
4,1139.0,56,7,1,1060.0,117.0,1
0,1461.0,56,0,1,1074.0,81.0,1
1,1195.0,56,1,1,1080.0,210.0,0
11,2539.0,56,3,1,1087.0,202.0,1
9,6346.0,56,9,1,1105.0,120.0,0
11,2362.0,56,51,1,1120.0,82.0,0
4,1266.0,56,7,1,1135.0,115.0,1
8,4010.0,56,5,1,1165.0,117.0,0
14,4193.0,56,6,1,1175.0,135.0,0
12,2655.0,56,0,1,1179.0,81.0,0
15,240.0,56,7,1,1189.0,106.0,1
0,913.0,56,0,2,330.0,72.0,0
9,6341.0,56,5,2,345.0,130.0,1
4,1227.0,56,7,2,350.0,115.0,0
14,4067.0,56,6,2,360.0,140.0,0
11,2072.0,56,3,2,365.0,204.0,0
15,234.0,56,7,2,375.0,110.0,0
11,3066.0,56,39,2,378.0,72.0,1
8,4338.0,56,9,2,390.0,95.0,1
11,2252.0,56,51,2,401.0,87.0,0
5,1278.0,56,35,2,402.0,93.0,1
9,6437.0,56,27,2,405.0,118.0,0
4,1699.0,56,7,2,412.0,126.0,1
1,1629.0,56,1,2,420.0,215.0,0
0,1567.0,56,0,2,420.0,76.0,0
15,1206.0,56,13,2,430.0,126.0,1
11,2761.0,56,39,2,432.0,72.0,0
13,341.0,56,6,2,438.0,134.0,0
14,3654.0,56,19,2,445.0,160.0,0
12,2615.0,56,0,2,560.0,85.0,1
5,1121.0,56,37,2,565.0,136.0,0
4,2493.0,56,7,2,578.0,112.0,0
11,2464.0,56,39,2,630.0,75.0,0
15,230.0,56,7,2,652.0,105.0,1
14,4342.0,56,6,2,665.0,135.0,0
4,2491.0,56,7,2,734.0,111.0,0
8,4232.0,56,5,2,755.0,115.0,1
11,2188.0,56,39,2,775.0,92.0,0
9,6747.0,56,9,2,791.0,87.0,1
1,589.0,56,1,2,800.0,210.0,0
9,6408.0,56,27,2,805.0,117.0,1
14,4168.0,56,6,2,850.0,135.0,0
11,2066.0,56,3,2,875.0,202.0,0
4,1286.0,56,7,2,887.0,113.0,1
11,2443.0,56,51,2,891.0,84.0,1
14,3693.0,56,19,2,895.0,160.0,0
15,236.0,56,7,2,922.0,105.0,0
12,2705.0,56,0,2,960.0,80.0,0
14,4306.0,56,6,2,965.0,140.0,0
5,1282.0,56,35,2,974.0,89.0,0
8,4318.0,56,5,2,996.0,118.0,1
13,269.0,56,6,2,1002.0,133.0,1
11,2505.0,56,39,2,1032.0,89.0,1
5,1115.0,56,13,2,1042.0,123.0,0
4,1139.0,56,7,2,1060.0,117.0,1
0,1461.0,56,0,2,1074.0,81.0,1
1,1195.0,56,1,2,1080.0,210.0,1
11,2539.0,56,3,2,1087.0,202.0,1
9,6346.0,56,9,2,1105.0,120.0,1
11,2362.0,56,51,2,1120.0,82.0,0
4,1266.0,56,7,2,1135.0,115.0,0
8,4010.0,56,5,2,1165.0,117.0,0
14,4193.0,56,6,2,1175.0,135.0,1
12,2655.0,56,0,2,1179.0,81.0,0
15,240.0,56,7,2,1189.0,106.0,1
0,913.0,56,0,3,330.0,72.0,0
9,6341.0,56,5,3,345.0,130.0,0
4,1227.0,56,7,3,350.0,115.0,0
14,4067.0,56,6,3,360.0,140.0,0
11,2072.0,56,3,3,365.0,204.0,0
15,234.0,56,7,3,375.0,110.0,0
11,3066.0,56,39,3,378.0,72.0,1
8,4338.0,56,9,3,390.0,95.0,1
11,2252.0,56,51,3,401.0,87.0,1
5,1278.0,56,35,3,402.0,93.0,1
9,6437.0,56,27,3,405.0,118.0,0
4,1699.0,56,7,3,412.0,126.0,0
1,1629.0,56,1,3,420.0,215.0,0
0,1567.0,56,0,3,420.0,76.0,0
15,1206.0,56,13,3,430.0,126.0,1
11,2761.0,56,39,3,432.0,72.0,1
13,341.0,56,6,3,438.0,134.0,1
14,3654.0,56,19,3,445.0,160.0,1
12,2615.0,56,0,3,560.0,85.0,0
5,1121.0,56,37,3,565.0,136.0,1
4,2493.0,56,7,3,578.0,112.0,0
11,2464.0,56,39,3,630.0,75.0,0
15,230.0,56,7,3,652.0,105.0,0
14,4342.0,56,6,3,665.0,135.0,0
4,2491.0,56,7,3,734.0,111.0,1
8,4232.0,56,5,3,755.0,115.0,0
11,2188.0,56,39,3,775.0,92.0,0
9,6747.0,56,9,3,791.0,87.0,0
1,589.0,56,1,3,800.0,210.0,0
9,6408.0,56,27,3,805.0,117.0,0
14,4168.0,56,6,3,850.0,135.0,1
11,2066.0,56,3,3,875.0,202.0,1
4,1286.0,56,7,3,887.0,113.0,1
11,2443.0,56,51,3,891.0,84.0,1
14,3693.0,56,19,3,895.0,160.0,0
15,236.0,56,7,3,922.0,105.0,1
12,2705.0,56,0,3,960.0,80.0,1
14,4306.0,56,6,3,965.0,140.0,0
5,1282.0,56,35,3,974.0,89.0,1
8,4318.0,56,5,3,996.0,118.0,1
13,269.0,56,6,3,1002.0,133.0,1
11,2505.0,56,39,3,1032.0,89.0,1
5,1115.0,56,13,3,1042.0,123.0,1
4,1139.0,56,7,3,1060.0,117.0,0
0,1461.0,56,0,3,1074.0,81.0,0
1,1195.0,56,1,3,1080.0,210.0,0
11,2539.0,56,3,3,1087.0,202.0,1
9,6346.0,56,9,3,1105.0,120.0,0
11,2362.0,56,51,3,1120.0,82.0,1
4,1266.0,56,7,3,1135.0,115.0,0
8,4010.0,56,5,3,1165.0,117.0,0
14,4193.0,56,6,3,1175.0,135.0,0
12,2655.0,56,0,3,1179.0,81.0,1
15,240.0,56,7,3,1189.0,106.0,1
0,913.0,56,0,4,330.0,72.0,0
9,6341.0,56,5,4,345.0,130.0,1
4,1227.0,56,7,4,350.0,115.0,0
14,4067.0,56,6,4,360.0,140.0,0
11,2072.0,56,3,4,365.0,204.0,0
15,234.0,56,7,4,375.0,110.0,0
11,3066.0,56,39,4,378.0,72.0,1
8,4338.0,56,9,4,390.0,95.0,0
11,2252.0,56,51,4,401.0,87.0,1
5,1278.0,56,35,4,402.0,93.0,0
9,6437.0,56,27,4,405.0,118.0,0
4,1699.0,56,7,4,412.0,126.0,0
1,1629.0,56,1,4,420.0,215.0,0
0,1567.0,56,0,4,420.0,76.0,0
15,1206.0,56,13,4,430.0,126.0,0
11,2761.0,56,39,4,432.0,72.0,0
13,341.0,56,6,4,438.0,134.0,0
14,3654.0,56,19,4,445.0,160.0,0
12,2615.0,56,0,4,560.0,85.0,0
5,1121.0,56,37,4,565.0,136.0,1
4,2493.0,56,7,4,578.0,112.0,0
11,2464.0,56,39,4,630.0,75.0,0
15,230.0,56,7,4,652.0,105.0,0
14,4342.0,56,6,4,665.0,135.0,1
4,2491.0,56,7,4,734.0,111.0,0
8,4232.0,56,5,4,755.0,115.0,1
11,2188.0,56,39,4,775.0,92.0,0
9,6747.0,56,9,4,791.0,87.0,0
1,589.0,56,1,4,800.0,210.0,0
14,4168.0,56,6,4,850.0,135.0,0
11,2066.0,56,3,4,875.0,202.0,1
4,1286.0,56,7,4,887.0,113.0,0
14,3693.0,56,19,4,895.0,160.0,0
12,2705.0,56,0,4,960.0,80.0,1
5,1282.0,56,35,4,974.0,89.0,1
8,4318.0,56,5,4,996.0,118.0,0
5,1115.0,56,13,4,1042.0,123.0,0
4,1139.0,56,7,4,1060.0,117.0,0
0,1461.0,56,0,4,1074.0,81.0,1
1,1195.0,56,1,4,1080.0,210.0,1
11,2539.0,56,3,4,1087.0,202.0,1
15,240.0,56,7,4,1189.0,106.0,0
11,2263.0,57,3,2,330.0,72.0,1
10,5233.0,57,7,2,345.0,97.0,0
14,3372.0,57,1,2,360.0,90.0,0
10,5078.0,57,26,2,390.0,76.0,0
11,2009.0,57,3,2,430.0,70.0,0
10,5160.0,57,7,2,435.0,102.0,0
10,5109.0,57,7,2,490.0,98.0,0
14,2925.0,57,1,2,525.0,90.0,0
10,5386.0,57,7,2,620.0,89.0,0
14,3266.0,57,1,2,640.0,85.0,0
11,2633.0,57,3,2,671.0,69.0,0
14,2924.0,57,1,2,725.0,90.0,0
11,2981.0,57,3,2,730.0,64.0,0
10,5096.0,57,7,2,784.0,94.0,1
11,3109.0,57,3,2,810.0,70.0,0
14,3287.0,57,1,2,825.0,90.0,0
10,4954.0,57,7,2,882.0,88.0,0
11,3125.0,57,3,2,945.0,74.0,0
14,2758.0,57,1,2,950.0,90.0,1
10,5556.0,57,7,2,960.0,95.0,0
10,5040.0,57,26,2,995.0,76.0,1
14,2932.0,57,1,2,1060.0,90.0,0
10,5114.0,57,7,2,1091.0,99.0,1
14,3394.0,57,1,2,1195.0,90.0,0
11,2263.0,57,3,3,330.0,72.0,0
10,5233.0,57,7,3,345.0,97.0,0
14,3372.0,57,1,3,360.0,90.0,0
10,5078.0,57,26,3,390.0,76.0,0
11,2009.0,57,3,3,430.0,70.0,0
10,5160.0,57,7,3,435.0,102.0,0
10,5109.0,57,7,3,490.0,98.0,0
11,2978.0,57,3,3,490.0,71.0,0
14,2925.0,57,1,3,525.0,90.0,0
11,2265.0,57,3,3,589.0,69.0,1
10,5386.0,57,7,3,620.0,89.0,0
14,3266.0,57,1,3,640.0,85.0,0
11,2633.0,57,3,3,671.0,69.0,0
14,2924.0,57,1,3,725.0,90.0,0
11,2981.0,57,3,3,730.0,64.0,0
10,5096.0,57,7,3,784.0,94.0,0
11,3109.0,57,3,3,810.0,70.0,0
14,3287.0,57,1,3,825.0,90.0,0
11,2777.0,57,3,3,870.0,65.0,0
10,4954.0,57,7,3,882.0,88.0,0
11,3125.0,57,3,3,945.0,74.0,0
14,2758.0,57,1,3,950.0,90.0,0
10,5556.0,57,7,3,960.0,95.0,1
10,5040.0,57,26,3,995.0,76.0,0
14,2932.0,57,1,3,1060.0,90.0,0
10,5114.0,57,7,3,1091.0,99.0,1
14,3394.0,57,1,3,1195.0,90.0,0
11,2263.0,57,3,4,330.0,72.0,0
10,5233.0,57,7,4,345.0,97.0,0
14,3372.0,57,1,4,360.0,90.0,0
10,5078.0,57,26,4,390.0,76.0,1
11,2009.0,57,3,4,430.0,70.0,0
10,5160.0,57,7,4,435.0,102.0,0
10,5109.0,57,7,4,490.0,98.0,0
11,2978.0,57,3,4,490.0,71.0,0
14,2925.0,57,1,4,525.0,90.0,0
11,2265.0,57,3,4,589.0,69.0,0
10,5386.0,57,7,4,620.0,89.0,0
14,3266.0,57,1,4,640.0,85.0,0
11,2633.0,57,3,4,671.0,69.0,0
14,2924.0,57,1,4,725.0,90.0,0
11,2981.0,57,3,4,730.0,64.0,0
10,5096.0,57,7,4,784.0,94.0,1
11,3109.0,57,3,4,810.0,70.0,0
14,3287.0,57,1,4,825.0,90.0,0
11,2777.0,57,3,4,870.0,65.0,0
10,4954.0,57,7,4,882.0,88.0,0
11,3125.0,57,3,4,945.0,74.0,0
14,2758.0,57,1,4,950.0,90.0,0
10,5556.0,57,7,4,960.0,95.0,0
10,5040.0,57,26,4,995.0,76.0,0
14,2932.0,57,1,4,1060.0,90.0,0
10,5114.0,57,7,4,1091.0,99.0,0
14,3394.0,57,1,4,1195.0,90.0,0
10,5233.0,57,7,5,345.0,97.0,0
14,3372.0,57,1,5,360.0,90.0,0
10,5078.0,57,26,5,390.0,76.0,0
11,2009.0,57,3,5,430.0,69.0,0
10,5160.0,57,7,5,435.0,102.0,0
10,5109.0,57,7,5,490.0,98.0,0
11,2978.0,57,3,5,490.0,69.0,0
14,2925.0,57,1,5,525.0,90.0,0
11,2265.0,57,3,5,585.0,67.0,0
10,5386.0,57,7,5,620.0,89.0,1
14,3266.0,57,1,5,640.0,85.0,0
14,2924.0,57,1,5,725.0,90.0,0
10,5096.0,57,7,5,784.0,94.0,0
14,3287.0,57,1,5,825.0,90.0,0
10,4954.0,57,7,5,882.0,88.0,0
11,3125.0,57,3,5,945.0,72.0,1
14,2758.0,57,1,5,950.0,90.0,0
14,2932.0,57,1,5,1060.0,90.0,0
14,3394.0,57,1,5,1195.0,90.0,0
14,3372.0,57,1,6,360.0,90.0,0
10,5078.0,57,26,6,390.0,76.0,0
10,5160.0,57,7,6,435.0,102.0,0
10,5109.0,57,7,6,490.0,98.0,0
14,2925.0,57,1,6,525.0,90.0,0
11,2265.0,57,3,6,589.0,67.0,0
10,5386.0,57,7,6,620.0,89.0,1
14,3266.0,57,1,6,640.0,85.0,0
11,2633.0,57,3,6,671.0,67.0,0
14,2924.0,57,1,6,725.0,90.0,0
11,2981.0,57,3,6,730.0,64.0,0
10,5096.0,57,7,6,784.0,94.0,1
11,3109.0,57,3,6,810.0,70.0,0
14,3287.0,57,1,6,825.0,90.0,0
11,2777.0,57,3,6,870.0,65.0,0
10,4954.0,57,7,6,882.0,88.0,0
11,3125.0,57,3,6,945.0,74.0,1
14,2758.0,57,1,6,950.0,90.0,0
10,5556.0,57,7,6,960.0,95.0,0
10,5040.0,57,26,6,995.0,76.0,1
14,2932.0,57,1,6,1060.0,90.0,0
10,5114.0,57,7,6,1091.0,99.0,1
14,3394.0,57,1,6,1195.0,90.0,0
11,2263.0,57,3,0,330.0,72.0,0
10,5233.0,57,7,0,345.0,97.0,0
14,3372.0,57,1,0,360.0,90.0,0
10,5078.0,57,26,0,390.0,76.0,0
11,2009.0,57,3,0,430.0,70.0,0
10,5160.0,57,7,0,435.0,102.0,1
10,5109.0,57,7,0,490.0,98.0,1
11,2978.0,57,3,0,490.0,71.0,0
14,2925.0,57,1,0,525.0,90.0,0
11,2265.0,57,3,0,589.0,69.0,0
10,5386.0,57,7,0,620.0,89.0,0
14,3266.0,57,1,0,640.0,85.0,0
11,2633.0,57,3,0,671.0,69.0,0
14,2924.0,57,1,0,725.0,90.0,0
11,2981.0,57,3,0,730.0,64.0,0
10,5096.0,57,7,0,784.0,94.0,1
11,3109.0,57,3,0,810.0,70.0,0
14,3287.0,57,1,0,825.0,90.0,0
11,2777.0,57,3,0,870.0,65.0,0
10,4954.0,57,7,0,882.0,88.0,1
11,3125.0,57,3,0,945.0,74.0,0
14,2758.0,57,1,0,950.0,90.0,0
10,5556.0,57,7,0,960.0,95.0,0
10,5040.0,57,26,0,995.0,76.0,0
14,2932.0,57,1,0,1060.0,90.0,0
10,5114.0,57,7,0,1091.0,99.0,0
14,3394.0,57,1,0,1195.0,90.0,0
11,2263.0,57,3,1,330.0,72.0,0
10,5233.0,57,7,1,345.0,97.0,1
14,3372.0,57,1,1,360.0,90.0,0
10,5078.0,57,26,1,390.0,76.0,0
11,2009.0,57,3,1,430.0,70.0,0
10,5160.0,57,7,1,435.0,102.0,0
10,5109.0,57,7,1,490.0,98.0,0
14,2925.0,57,1,1,525.0,90.0,0
10,5386.0,57,7,1,620.0,89.0,1
14,3266.0,57,1,1,640.0,85.0,0
11,2633.0,57,3,1,671.0,69.0,0
14,2924.0,57,1,1,725.0,90.0,0
11,2981.0,57,3,1,730.0,64.0,0
10,5096.0,57,7,1,784.0,94.0,0
11,3109.0,57,3,1,810.0,70.0,0
14,3287.0,57,1,1,825.0,90.0,0
11,2777.0,57,3,1,870.0,65.0,0
10,4954.0,57,7,1,882.0,88.0,0
11,3125.0,57,3,1,945.0,74.0,0
14,2758.0,57,1,1,950.0,90.0,0
10,5556.0,57,7,1,960.0,95.0,0
10,5040.0,57,26,1,995.0,76.0,0
14,2932.0,57,1,1,1060.0,90.0,0
10,5114.0,57,7,1,1091.0,99.0,1
14,3394.0,57,1,1,1195.0,90.0,0
11,2263.0,57,3,2,330.0,72.0,0
10,5233.0,57,7,2,345.0,97.0,0
14,3372.0,57,1,2,360.0,90.0,0
10,5078.0,57,26,2,390.0,76.0,0
11,2009.0,57,3,2,430.0,70.0,1
10,5160.0,57,7,2,435.0,102.0,0
10,5109.0,57,7,2,490.0,98.0,0
14,2925.0,57,1,2,525.0,90.0,0
10,5386.0,57,7,2,620.0,89.0,0
14,3266.0,57,1,2,640.0,85.0,0
11,2633.0,57,3,2,671.0,69.0,0
14,2924.0,57,1,2,725.0,90.0,0
11,2981.0,57,3,2,730.0,64.0,0
10,5096.0,57,7,2,784.0,94.0,0
11,3109.0,57,3,2,810.0,70.0,0
14,3287.0,57,1,2,825.0,90.0,0
10,4954.0,57,7,2,882.0,88.0,0
11,3125.0,57,3,2,945.0,74.0,0
14,2758.0,57,1,2,950.0,90.0,1
10,5556.0,57,7,2,960.0,95.0,0
10,5040.0,57,26,2,995.0,76.0,0
14,2932.0,57,1,2,1060.0,90.0,0
10,5114.0,57,7,2,1091.0,99.0,0
14,3394.0,57,1,2,1195.0,90.0,0
11,2263.0,57,3,3,330.0,72.0,0
10,5233.0,57,7,3,345.0,97.0,0
14,3372.0,57,1,3,360.0,90.0,0
10,5078.0,57,26,3,390.0,76.0,0
11,2009.0,57,3,3,430.0,70.0,0
10,5160.0,57,7,3,435.0,102.0,1
10,5109.0,57,7,3,490.0,98.0,1
11,2978.0,57,3,3,490.0,71.0,0
14,2925.0,57,1,3,525.0,90.0,0
11,2265.0,57,3,3,589.0,69.0,0
10,5386.0,57,7,3,620.0,89.0,0
14,3266.0,57,1,3,640.0,85.0,0
11,2633.0,57,3,3,671.0,69.0,0
14,2924.0,57,1,3,725.0,90.0,0
11,2981.0,57,3,3,730.0,64.0,0
10,5096.0,57,7,3,784.0,94.0,1
11,3109.0,57,3,3,810.0,70.0,0
14,3287.0,57,1,3,825.0,90.0,1
11,2777.0,57,3,3,870.0,65.0,0
10,4954.0,57,7,3,882.0,88.0,0
11,3125.0,57,3,3,945.0,74.0,0
14,2758.0,57,1,3,950.0,90.0,0
10,5556.0,57,7,3,960.0,95.0,0
10,5040.0,57,26,3,995.0,76.0,0
14,2932.0,57,1,3,1060.0,90.0,0
10,5114.0,57,7,3,1091.0,99.0,0
14,3394.0,57,1,3,1195.0,90.0,0
11,2263.0,57,3,4,330.0,72.0,0
10,5233.0,57,7,4,345.0,97.0,0
14,3372.0,57,1,4,360.0,90.0,0
10,5078.0,57,26,4,390.0,76.0,0
11,2009.0,57,3,4,430.0,70.0,0
10,5160.0,57,7,4,435.0,102.0,0
10,5109.0,57,7,4,490.0,98.0,0
11,2978.0,57,3,4,490.0,71.0,0
14,2925.0,57,1,4,525.0,90.0,0
11,2265.0,57,3,4,589.0,69.0,0
10,5386.0,57,7,4,620.0,89.0,0
14,3266.0,57,1,4,640.0,85.0,1
11,2633.0,57,3,4,671.0,69.0,0
14,2924.0,57,1,4,725.0,90.0,0
11,2981.0,57,3,4,730.0,64.0,0
10,5096.0,57,7,4,784.0,94.0,0
11,3109.0,57,3,4,810.0,70.0,0
14,3287.0,57,1,4,825.0,90.0,1
11,2777.0,57,3,4,870.0,65.0,0
10,4954.0,57,7,4,882.0,88.0,0
11,3125.0,57,3,4,945.0,74.0,0
14,2758.0,57,1,4,950.0,90.0,1
10,5556.0,57,7,4,960.0,95.0,0
10,5040.0,57,26,4,995.0,76.0,0
14,2932.0,57,1,4,1060.0,90.0,1
10,5114.0,57,7,4,1091.0,99.0,0
14,3394.0,57,1,4,1195.0,90.0,0
10,5233.0,57,7,5,345.0,97.0,0
14,3372.0,57,1,5,360.0,90.0,1
10,5078.0,57,26,5,390.0,76.0,0
11,2009.0,57,3,5,430.0,69.0,0
10,5160.0,57,7,5,435.0,102.0,0
10,5109.0,57,7,5,490.0,98.0,0
11,2978.0,57,3,5,490.0,69.0,0
14,2925.0,57,1,5,525.0,90.0,0
11,2265.0,57,3,5,585.0,67.0,0
10,5386.0,57,7,5,620.0,89.0,0
14,3266.0,57,1,5,640.0,85.0,0
14,2924.0,57,1,5,725.0,90.0,0
10,5096.0,57,7,5,784.0,94.0,0
14,3287.0,57,1,5,825.0,90.0,1
10,4954.0,57,7,5,882.0,88.0,0
11,3125.0,57,3,5,945.0,72.0,1
14,2758.0,57,1,5,950.0,90.0,1
14,2932.0,57,1,5,1060.0,90.0,0
14,3394.0,57,1,5,1195.0,90.0,1
14,3372.0,57,1,6,360.0,90.0,1
10,5078.0,57,26,6,390.0,76.0,0
10,5160.0,57,7,6,435.0,102.0,1
10,5109.0,57,7,6,490.0,98.0,0
14,2925.0,57,1,6,525.0,90.0,1
11,2265.0,57,3,6,589.0,67.0,0
10,5386.0,57,7,6,620.0,89.0,0
14,3266.0,57,1,6,640.0,85.0,0
11,2633.0,57,3,6,671.0,67.0,0
14,2924.0,57,1,6,725.0,90.0,1
11,2981.0,57,3,6,730.0,64.0,1
10,5096.0,57,7,6,784.0,94.0,1
11,3109.0,57,3,6,810.0,70.0,0
14,3287.0,57,1,6,825.0,90.0,1
11,2777.0,57,3,6,870.0,65.0,1
10,4954.0,57,7,6,882.0,88.0,1
11,3125.0,57,3,6,945.0,74.0,1
14,2758.0,57,1,6,950.0,90.0,0
10,5556.0,57,7,6,960.0,95.0,0
10,5040.0,57,26,6,995.0,76.0,1
14,2932.0,57,1,6,1060.0,90.0,0
10,5114.0,57,7,6,1091.0,99.0,0
14,3394.0,57,1,6,1195.0,90.0,1
11,2263.0,57,3,0,330.0,72.0,0
10,5233.0,57,7,0,345.0,97.0,0
14,3372.0,57,1,0,360.0,90.0,0
10,5078.0,57,26,0,390.0,76.0,0
11,2009.0,57,3,0,430.0,70.0,0
10,5160.0,57,7,0,435.0,102.0,1
10,5109.0,57,7,0,490.0,98.0,1
11,2978.0,57,3,0,490.0,71.0,0
14,2925.0,57,1,0,525.0,90.0,0
11,2265.0,57,3,0,589.0,69.0,0
10,5386.0,57,7,0,620.0,89.0,1
14,3266.0,57,1,0,640.0,85.0,1
11,2633.0,57,3,0,671.0,69.0,0
14,2924.0,57,1,0,725.0,90.0,1
11,2981.0,57,3,0,730.0,64.0,0
10,5096.0,57,7,0,784.0,94.0,1
11,3109.0,57,3,0,810.0,70.0,0
14,3287.0,57,1,0,825.0,90.0,1
11,2777.0,57,3,0,870.0,65.0,0
10,4954.0,57,7,0,882.0,88.0,1
11,3125.0,57,3,0,945.0,74.0,1
14,2758.0,57,1,0,950.0,90.0,0
10,5556.0,57,7,0,960.0,95.0,1
10,5040.0,57,26,0,995.0,76.0,1
14,2932.0,57,1,0,1060.0,90.0,0
10,5114.0,57,7,0,1091.0,99.0,1
14,3394.0,57,1,0,1195.0,90.0,0
11,2263.0,57,3,1,330.0,72.0,0
10,5233.0,57,7,1,345.0,97.0,0
14,3372.0,57,1,1,360.0,90.0,0
10,5078.0,57,26,1,390.0,76.0,0
11,2009.0,57,3,1,430.0,70.0,0
10,5160.0,57,7,1,435.0,102.0,0
10,5109.0,57,7,1,490.0,98.0,1
14,2925.0,57,1,1,525.0,90.0,0
10,5386.0,57,7,1,620.0,89.0,1
14,3266.0,57,1,1,640.0,85.0,1
11,2633.0,57,3,1,671.0,69.0,0
14,2924.0,57,1,1,725.0,90.0,0
11,2981.0,57,3,1,730.0,64.0,1
10,5096.0,57,7,1,784.0,94.0,0
11,3109.0,57,3,1,810.0,70.0,0
14,3287.0,57,1,1,825.0,90.0,0
11,2777.0,57,3,1,870.0,65.0,0
10,4954.0,57,7,1,882.0,88.0,0
11,3125.0,57,3,1,945.0,74.0,0
14,2758.0,57,1,1,950.0,90.0,1
10,5556.0,57,7,1,960.0,95.0,0
10,5040.0,57,26,1,995.0,76.0,1
14,2932.0,57,1,1,1060.0,90.0,0
10,5114.0,57,7,1,1091.0,99.0,0
14,3394.0,57,1,1,1195.0,90.0,0
11,2263.0,57,3,2,330.0,72.0,1
10,5233.0,57,7,2,345.0,97.0,0
14,3372.0,57,1,2,360.0,90.0,0
10,5078.0,57,26,2,390.0,76.0,0
11,2009.0,57,3,2,430.0,70.0,0
10,5160.0,57,7,2,435.0,102.0,0
10,5109.0,57,7,2,490.0,98.0,1
14,2925.0,57,1,2,525.0,90.0,0
10,5386.0,57,7,2,620.0,89.0,0
14,3266.0,57,1,2,640.0,85.0,0
11,2633.0,57,3,2,671.0,69.0,0
