salary,commission,age,elevel,car,zipcode,hvalue,hyears,loan,class
63381.986207027774,50162.15030208777,31,3,8,6,135698.7888883107,26,404073.6657533399,0
84676.26573125538,0.0,42,4,1,8,0.0,24,172931.04325159066,0
48845.16289175018,23942.015726482037,77,1,9,1,669177.2021347531,2,73558.74141197915,0
56014.08500056011,55927.32121102345,48,0,15,0,597800.1323201861,26,360194.09916409146,0
84201.25246638928,0.0,65,0,18,7,131657.89535839198,23,332819.8131986869,0
121118.463772436,0.0,58,3,4,1,857187.405989077,24,340148.44250562775,0
115104.97881955685,0.0,51,3,9,1,696519.8400753986,25,63276.07286334108,0
88941.04823132668,0.0,43,0,12,1,896225.5219924423,21,16012.489178040878,0
53430.9041772566,22200.964531283356,52,1,19,7,142075.4268908683,13,87053.17105254567,0
113177.97846891216,0.0,23,2,20,0,417384.29673907976,12,174915.32067550003,0
62608.56512450772,11117.54584078557,51,3,9,6,281529.51300737093,16,189725.57290493508,0
52630.63325317153,71770.4592186064,39,1,6,2,895964.2384840618,25,295119.30102518055,1
77057.58128913032,0.0,71,2,9,2,683771.7846300476,24,477420.8776150591,0
106934.60787826768,0.0,40,0,6,0,752985.6089506035,2,324540.3544342697,0
69160.59410507765,63207.57284495196,40,3,9,4,530976.8404616908,16,483261.9262668249,0
113600.77438305887,0.0,37,2,9,5,210422.92034842368,23,234978.44065256778,0
31872.378781249816,16819.806684587144,73,1,13,0,897583.3339529929,10,427608.9519666986,1
69882.27889754646,82546.25575188086,44,4,12,5,221366.9871176516,8,395130.56955946126,0
125061.88534255674,0.0,58,1,11,1,898860.8315427953,23,155411.83712013968,0
31193.031095276852,38015.425177476995,30,3,2,0,917346.4956486331,8,334966.6769192964,0
23292.58173388555,48061.14294280153,47,1,8,6,112549.15300206679,7,251694.20991852536,0
82195.0281700912,0.0,69,2,11,2,860562.3270272467,12,285868.49661561305,1
143786.05679263745,0.0,73,4,18,5,290517.5352506503,18,204000.29141603637,1
41493.41286894384,30294.441575185705,77,4,9,4,261778.04278326166,25,197855.6769368839,0
79783.98890855226,0.0,39,1,11,7,59156.14906699208,4,462127.40471427864,0
144735.63947615464,0.0,69,0,16,4,391487.5401372174,15,158343.9328703951,1
42057.16491996552,17290.241784728903,76,2,9,0,506654.0124953442,21,152210.4258159314,0
119528.31589607892,0.0,23,1,16,8,0.0,22,49277.91448274027,0
42976.17677343944,42607.319138983185,75,0,15,2,628240.1607054718,13,345038.52082246647,1
66550.28961919044,32394.002101633527,70,4,17,6,125729.99588663066,1,64325.29160446299,0
31311.240594092298,26984.817324375308,40,2,18,1,1033528.4820505045,8,399713.32247250737,0
34830.32130940129,65361.47933494723,79,1,13,8,0.0,23,436156.43417815847,1
43889.58403232179,78396.57610904786,76,1,11,4,495238.0099308762,13,75059.46067651208,0
126659.19736303014,0.0,61,0,11,7,50854.75604468953,24,341605.24434367666,0
70251.17759325473,76050.32708286421,65,4,5,4,258067.10236160044,2,87803.97738027679,0
146933.33847374067,0.0,78,1,7,2,636600.1133544703,21,295443.49820892734,1
90805.55479060257,0.0,31,2,6,1,803254.1682011115,18,190038.2630376754,1
35198.78122936173,77921.51834317275,24,2,3,0,1088673.5273219116,12,391383.9433116628,0
90096.11213413968,0.0,64,1,18,7,97698.96118989181,27,176148.28320943197,1
131088.76896843652,0.0,60,3,5,0,751784.2482896975,21,67649.23753214757,0
144632.13260008045,0.0,43,2,3,7,54123.56426355329,18,123179.27313043503,0
137929.0910814299,0.0,42,4,5,4,437232.7118189226,4,162653.95298482693,0
68648.37538756855,37540.77775398592,24,2,11,4,419497.1375716527,6,231480.28424967654,1
65923.83374237653,23814.608637102214,23,0,19,8,0.0,16,89270.59799740212,0
75519.51055667401,0.0,64,1,17,7,136145.3490119503,11,14675.02922079117,0
54162.9968069498,54593.31689367672,49,0,12,7,84819.08217381623,3,471395.7987787277,0
44205.35371027055,14386.725355431043,39,3,4,0,1067407.32845102,7,53360.46852416037,0
29061.814960320487,71534.55185247665,57,2,7,2,710489.3018608408,8,427068.5674245104,0
88293.82333379929,0.0,39,4,19,1,981516.8631493254,11,95221.1306840639,0
79905.30131333412,0.0,57,0,6,4,367142.1761179019,23,182436.29980855153,0
90071.43986934308,0.0,56,0,15,6,170062.4076090015,28,119922.80298444841,0
140154.36970968355,0.0,49,0,19,2,424304.23686090123,13,416250.172292441,0
110966.15163152626,0.0,59,4,18,3,701457.5584106155,7,178706.83989841878,0
77875.83074689592,0.0,29,3,10,7,132598.6381641801,19,354538.23060664546,0
69932.13533541738,79349.39002750198,77,3,5,3,709980.838069787,16,381035.16328087286,1
59046.14709779214,72591.06556314146,31,1,11,0,780567.9811930535,9,391320.48406567174,0
28967.24235281194,67643.69144085952,64,0,18,3,744861.190860223,1,436525.3275442056,1
79875.9593144381,0.0,80,0,10,3,672412.6859551503,5,234674.0976626977,1
88211.39712767304,0.0,41,0,5,7,92259.8307186677,5,292985.19520722056,0
43853.69463004774,49860.98263545351,63,2,5,5,247097.27394441055,24,385796.7417781595,1
101990.1224791263,0.0,27,1,19,8,0.0,14,277587.8253234898,0
62176.97785792702,15413.024079108582,39,4,1,6,202455.6377887777,10,32834.89762007647,0
24840.466125106563,80170.39136734437,61,1,13,2,610961.926686142,21,397434.02091895184,0
116548.3681920724,0.0,68,3,6,3,610391.0987093843,16,268627.86619457445,1
125773.54480566454,0.0,36,4,16,1,713291.640032054,13,194011.18175462927,0
72636.91094255011,44720.82174796408,45,2,6,6,149896.51256616006,2,310130.70704900165,0
86308.99328067893,0.0,69,0,12,2,882986.1074014667,29,385031.03128426796,0
128216.65647216041,0.0,34,3,8,1,409991.4451139905,26,156107.2509434479,0
36138.67091645903,54059.974783725935,27,0,9,6,187293.7571677248,28,10633.240716057813,0
147219.16041952948,0.0,54,3,12,1,701080.7554556583,22,405614.6066177219,0
84822.38691439104,0.0,65,2,20,4,307480.24349220464,11,389423.19474383554,0
79519.0077635668,0.0,58,4,1,7,80898.81796080436,30,261778.7546094923,0
106938.11125900724,0.0,25,4,17,2,563738.7736337367,4,90887.33016168194,0
112179.24667373118,0.0,29,3,19,7,96430.70174118773,25,128779.50578495956,0
97722.16226677537,0.0,40,0,10,3,341700.7937498833,19,298435.6355917987,0
144981.6967845586,0.0,74,4,2,5,285937.87095779803,14,297701.05408238835,1
84581.75533824894,0.0,51,2,18,2,361990.50775286404,18,274263.28137201135,0
130800.08522987326,0.0,49,1,4,2,324237.53634554293,3,284923.40889575315,0
95784.60591273216,0.0,59,3,16,7,138619.70800507176,29,474191.381928778,0
73786.89254425804,67045.42474005374,25,1,2,3,733444.3300559823,10,367201.3070090334,0
111043.00673519718,0.0,74,0,9,7,79171.45713605205,27,217531.13526553859,1
22631.497937439566,70952.74225727904,27,4,8,2,765705.7637528356,7,467271.9306513572,0
23629.41540166983,41050.92202264874,38,1,14,5,329899.1055231721,15,232946.0341899093,0
129671.29113938648,0.0,63,1,19,1,498473.4334373369,26,439197.6884806999,0
108944.41453864373,0.0,37,2,9,8,0.0,29,460443.1423915666,0
138459.45567372697,0.0,50,1,1,3,400106.8848660014,1,80210.0286130733,0
137489.27899315124,0.0,80,3,19,1,1049918.3306782695,8,368244.03509681893,0
105438.3506462861,0.0,71,3,14,6,291713.22666078125,2,178320.0540607162,1
106797.79704941795,0.0,26,4,14,4,505615.3995596923,24,354022.17246214673,0
28403.59701548405,74167.84186444059,32,0,15,0,1106994.550367859,24,347486.45363712276,0
133069.54122416343,0.0,55,0,16,8,0.0,5,267887.59453576675,0
26800.24536583595,17759.597023580976,76,0,14,7,141842.628127862,17,285402.79176272254,0
96520.49897299126,0.0,53,0,9,4,202509.45596606727,7,243191.53338263076,0
114195.58019082385,0.0,32,1,20,0,517963.9577764068,15,422490.4978778164,0
112180.8672666147,0.0,46,0,12,0,1182721.2062646793,3,428668.6961375814,0
34104.87885252569,84921.92219212913,23,3,8,5,271385.0586684318,20,91457.2160271403,0
113515.16478631977,0.0,63,1,3,8,0.0,16,225666.4052520025,1
128357.02469033816,0.0,33,0,5,7,133592.95189983214,17,97703.99764579702,0
92508.25789595603,0.0,21,3,6,7,123890.59743761699,18,217333.91767619958,1
107037.01513924582,0.0,61,4,9,1,1029295.2478199044,29,82747.91787451574,1
107909.23716915565,0.0,80,3,16,3,731941.8214846577,16,51010.720907040726,0
135292.51040732773,0.0,31,0,5,2,660761.2546962806,16,444223.6828808773,0
25329.985865594346,36417.71712087959,60,4,20,2,558329.1547798921,13,217036.48193552773,0
101020.961523648,0.0,24,1,5,2,304736.6908873159,26,444148.17784821696,0
119706.0234040757,0.0,77,0,16,6,244934.4748107935,17,324812.003919738,0
22175.248683555128,62052.49854704574,74,0,3,2,861912.2391817548,7,217849.32591539613,1
52159.81833606998,18859.887657510746,64,1,8,4,582493.6469831567,12,63318.42317115888,0
98306.91386835689,0.0,29,1,1,4,545214.050114715,18,250957.8461639321,1
65273.6218900955,81325.1205304336,51,0,11,2,499847.4031390439,26,260400.8659025072,0
24844.12807072827,76831.56756132288,33,4,17,5,179991.3404724091,1,161325.61783536532,0
93554.8785641919,0.0,61,1,18,8,0.0,4,494332.8705363143,0
129728.26134892281,0.0,28,2,13,1,380320.94877670356,9,456752.5819117046,0
22361.78533103263,31822.98253123552,37,2,10,4,200129.9991852731,7,51186.397384793025,0
25549.25950373763,10440.437377439035,24,3,6,1,670800.7682398522,30,445816.8636886088,0
67952.9136204402,38984.47147455657,38,2,9,1,854969.0591958323,18,454817.7335157058,0
131066.12210964628,0.0,79,1,13,7,140942.14828471164,16,13192.713063994055,0
145293.48966161226,0.0,54,0,8,7,118234.4612626135,20,410679.7137622152,0
59526.97544779869,11808.038838594137,77,2,16,0,772494.842268018,13,25287.75640538633,0
22089.81812084014,73445.81903720502,53,0,8,5,385178.4499211292,18,389598.7389961562,0
81737.95440688916,0.0,49,2,12,3,731499.3820651538,27,336407.96335157653,0
135346.0611682844,0.0,55,0,7,0,1073274.5096905641,19,378731.8217264069,0
29644.651935113718,22866.1408806217,64,1,10,0,1131575.3619614122,21,124425.6941528597,0
65130.27064722704,68153.24881050414,39,2,12,1,713333.3508110347,4,80600.27090745908,0
24771.919141294093,82080.94904689468,56,4,17,8,0.0,4,270881.1010864589,0
61509.78851385477,83457.49189642211,73,1,7,8,0.0,13,387646.94057241996,1
106297.84585913159,0.0,22,2,10,5,446535.50750002416,9,318691.5782984346,0
104948.4358748316,0.0,44,4,18,3,715749.9565107697,25,245677.38737053817,0
81312.00999129162,0.0,25,2,7,1,724744.8341102427,19,141258.85617223877,1
107541.66518129747,0.0,52,3,8,8,0.0,14,132080.9681353034,0
107042.28842553632,0.0,68,0,7,0,885912.3308409904,10,260239.86100763307,1
84404.18672014962,0.0,67,0,9,7,67807.90547559109,17,336598.3565142116,0
20174.15907229547,36189.07412033623,41,4,20,2,881909.6405413443,27,399902.2059953354,0
44320.89692763143,39742.67662798531,38,0,20,3,727879.5810696313,27,178963.04518517997,0
65377.837833268895,71918.34121342353,78,3,15,8,0.0,14,260733.49168870176,0
137932.88608530274,0.0,37,0,14,1,815980.8314952035,11,36622.230185287764,0
97718.42627906153,0.0,31,1,3,5,167037.4790873008,13,155559.23876788342,1
135814.6220194034,0.0,60,4,12,2,511741.176534996,13,302709.52645345224,0
90708.62695793938,0.0,57,3,20,1,859803.1627184006,25,202807.8777971951,0
48263.71857137631,28853.990733358685,20,4,6,6,244186.74217248536,23,159985.85296019685,0
62551.08327544167,66864.26887870577,32,2,14,4,547058.7231376694,26,183015.8225284219,1
33316.157826325456,11072.579939519095,41,1,10,4,509290.9222934262,6,81692.32458353387,0
38399.552576418326,20513.61104736889,71,4,15,7,140874.81727306114,24,58615.33167179916,0
61213.80461582877,18468.360013137935,33,3,19,8,0.0,5,82056.54396523332,0
54264.39874578607,22632.045932881127,58,1,16,8,0.0,15,179117.06167664003,0
36771.8585106754,17896.889854021512,74,4,4,3,387299.3563475053,14,275658.6614028834,0
26832.749792585455,41938.71183636344,47,4,5,0,854564.6766280707,28,384960.48351419665,0
37612.34000791224,72275.28899293244,23,1,17,6,223141.20176628718,9,199679.26063154623,0
120606.81245302368,0.0,46,0,13,2,524687.1670375675,27,18291.50242282007,0
106244.20435029137,0.0,57,0,4,8,0.0,29,299836.57276820106,0
44892.03809328221,24724.275844797532,52,3,11,1,672676.667090649,3,262073.6048449901,0
30275.900731288533,75220.73884944229,33,0,10,4,296466.6371787992,27,443522.3502280054,0
45918.86674938398,71332.87180444645,69,4,4,1,515581.0154063618,25,455842.77404216386,1
112453.89348752443,0.0,67,0,17,0,822351.1030632423,2,189042.1050325682,1
95420.99666110349,0.0,67,3,20,6,174502.34744609322,30,475462.7037032651,0
131833.72754057037,0.0,72,2,6,8,0.0,24,197636.6794075426,1
27817.71769865824,48196.87059730413,41,2,8,6,150069.6541389446,25,430683.9705160359,0
45837.325367318335,29104.538004998005,79,1,7,0,1152986.058315356,9,123663.2755632916,0
38093.66501575782,27869.103237090818,48,3,16,8,0.0,7,32192.854884777134,0
92428.32403397904,0.0,60,0,13,4,313743.3295337706,19,169752.67944813377,1
146787.32096606996,0.0,42,3,1,1,519026.1010540802,25,336701.2683125335,0
141351.76447543094,0.0,20,1,15,7,110491.37109483506,6,123249.93902089026,0
21657.29217495917,15431.465051981948,47,3,7,6,191726.12662162157,18,457142.749574521,0
77955.51917892469,0.0,28,0,3,2,444403.934736858,7,126401.83394007437,1
61717.29248398302,45619.086241632205,70,4,2,6,189627.04772656702,15,256048.83298667223,0
128271.1488034288,0.0,37,0,11,3,299902.4632798522,7,282108.405895623,0
93729.02225291735,0.0,44,4,9,7,103553.88905429961,20,393899.1770581104,0
106522.15048555598,0.0,73,2,1,5,380602.35558625386,30,403345.10334008775,0
104522.40712564162,0.0,74,2,12,1,420781.9292091408,4,47913.70099301495,0
40577.88251549348,56364.10552970698,67,3,11,3,355972.3242914618,1,207218.78958315632,0
88847.32950367556,0.0,79,3,4,7,51994.317503602426,10,378560.0553222832,0
130881.26558896014,0.0,71,3,19,6,155652.5704252176,11,320955.4722938079,0
80444.28027999726,0.0,26,3,10,3,463494.605575495,13,474553.9360591443,0
112345.57048128548,0.0,48,4,10,3,386280.574650286,23,13531.7160325798,0
145661.81897488114,0.0,56,1,20,6,115861.91474048694,23,128745.53610083833,0
85391.08989883885,0.0,50,1,17,6,228201.1463535454,23,144485.82547112292,0
40347.78475459486,34773.825490713076,77,2,12,7,95210.34338649976,25,438042.1885475345,1
144509.64057670726,0.0,32,0,12,4,274004.2773057642,13,197835.5272365616,0
121674.55179356356,0.0,32,4,19,1,617107.8512643101,25,178277.01177890433,0
137492.11500863667,0.0,53,1,3,1,436269.75423816306,21,485466.0299497285,0
145816.39232119307,0.0,77,0,1,7,69208.34595816919,30,344984.0906727509,0
27452.2070131378,75989.50264240053,54,2,17,5,155345.58267382914,12,6661.624854974512,0
22722.46090747608,77323.66959822862,65,3,15,5,347681.477146523,3,314702.9196859367,0
27870.12514761174,27162.17385087963,79,3,19,8,0.0,2,370841.24077628384,1
22552.38416969801,45801.23625732011,43,2,14,6,270819.49697689747,3,209087.44067354186,0
117236.02131124288,0.0,32,0,10,2,330911.8135951667,19,94332.21602581703,0
111781.86536155335,0.0,62,1,11,0,694127.8831771876,23,75123.39346060398,1
96526.3977466218,0.0,45,2,3,8,0.0,28,31068.84033598084,0
55226.82767879311,22565.448343718916,79,4,4,6,172247.04940221275,3,250131.48371778755,0
109597.0333969103,0.0,77,1,9,0,470886.9571847208,13,432240.1879605579,0
102335.74356549817,0.0,26,1,11,0,827130.5463525376,30,51121.57931918043,0
129171.90715178779,0.0,64,2,11,7,52853.39858359155,5,467156.40099738503,0
39848.764622790666,26055.003979007277,77,3,17,3,725420.130763572,28,360907.04656615586,1
76991.7277134354,0.0,61,1,17,5,439827.45141714864,17,208592.18073635836,1
40151.16456962002,42009.15157151944,78,2,5,4,565583.8139789872,26,211398.6291883867,0
95301.00906948461,0.0,23,4,1,1,857983.0977028017,29,488782.2244055621,0
77315.82890537888,0.0,75,2,2,1,869807.770092442,9,11903.5897846706,0
134656.41644367014,0.0,72,1,15,0,951943.0610445532,26,41887.02428050006,0
71510.68725188627,77779.63006956916,52,3,1,8,0.0,7,375441.1784299432,0
109148.71586594076,0.0,70,0,2,6,173290.84077019116,29,192823.70807640548,1
130354.75572054347,0.0,64,0,10,1,563507.4998058454,13,159214.35570759073,1
99983.18892756982,0.0,32,3,18,0,546117.1109367831,20,372895.1805061534,0
98791.60816595254,0.0,65,4,17,7,79590.44425792932,1,342730.17469320004,0
58402.922807476316,58243.25279139202,54,3,2,2,302055.9658325827,11,65314.159024587534,0
72922.60461082113,35381.45540313538,36,1,9,1,350950.0901810718,5,64742.866879728244,0
22480.90297396403,15080.044780940221,56,2,18,3,405768.9565390469,29,386894.5030634204,0
71577.72150941032,20454.415516263485,41,2,7,0,693615.8102965986,17,22779.072114406496,0
116217.15777452929,0.0,67,1,14,7,55852.4114231019,13,72344.81060127013,0
88944.1427107934,0.0,28,0,6,8,0.0,1,356154.3553025417,0
120458.68973273203,0.0,27,2,14,1,389680.6027222163,3,221628.9563769663,0
31569.857835002673,14845.414829432411,73,0,18,3,449165.4141986256,7,449387.488362556,1
94530.44923362692,0.0,58,3,10,6,149869.94330615652,20,197698.21099604928,0
147304.54618887184,0.0,43,3,11,3,430862.03345132794,1,242990.68441574255,0
89114.74937845679,0.0,45,4,13,7,105010.25535699507,26,190573.59082244473,0
84936.27866626435,0.0,70,3,1,0,500928.3805985593,10,114331.04662188914,1
130508.64932023699,0.0,36,3,2,0,581086.3272871253,1,347505.9403449885,0
114775.63347081689,0.0,50,3,4,3,437520.36963834905,28,259777.8726893714,0
126184.87539153222,0.0,40,4,7,8,0.0,29,486274.89375129394,0
91964.8787534801,0.0,26,0,4,7,132767.69534462734,20,250621.51859169718,1
60731.63209235636,59115.76341589065,49,1,4,7,147659.16055599417,12,133320.88145496813,0
95128.15852600973,0.0,32,4,5,8,0.0,25,456656.93800278543,0
70074.32573806825,18750.990302067952,67,0,14,3,357600.3385521198,24,253176.61626347186,0
32563.697182501463,63329.24928193302,37,4,18,2,377972.64196003077,27,143744.99157130017,0
90393.16444540516,0.0,24,3,4,4,205888.87564424775,12,358176.2137062137,0
122690.59152868879,0.0,61,4,11,3,660754.9926131418,21,199080.62836140933,1
95215.34243193608,0.0,22,2,4,4,492638.7315316074,20,127521.25309181405,1
145112.31075467952,0.0,60,0,12,6,185489.15259625652,22,425729.7335010097,0
122209.7007706191,0.0,75,3,20,8,0.0,17,474343.52353125706,0
66038.91685559163,18359.416117096633,20,2,3,4,551662.04879785,11,491433.3619086313,0
129486.62631854221,0.0,75,1,1,5,297682.63250908366,2,144557.83904337394,1
46556.547421771626,19849.4644984985,32,2,17,3,377632.6134800386,11,176140.94704406415,0
99593.06567611033,0.0,26,1,20,7,114447.4348290968,16,117586.01632943466,1
88167.99833633767,0.0,63,1,11,7,94125.26839707613,4,20136.25446851769,0
96753.82582366392,0.0,56,4,2,8,0.0,2,39415.31293834854,0
42331.18781432544,75569.44393414055,48,4,17,6,148624.6391396387,22,427195.85321132967,0
59314.9807716879,23232.16780064046,37,1,19,7,58166.770586178085,28,446197.4451301909,0
144827.70731226762,0.0,39,2,16,2,739796.584294217,28,59160.222240891344,0
48939.81106504522,20308.86090602241,44,3,8,2,870321.1106219579,7,286489.7469106594,0
75865.71179570496,0.0,37,0,16,1,492756.1713275533,3,494804.0660022047,0
72625.55720012204,64462.842778727136,41,1,11,8,0.0,15,336031.0950479897,0
68059.31342645145,59313.35867585173,78,3,4,4,324442.35655992606,25,159554.62011792438,0
130365.74170384118,0.0,40,0,11,6,148694.4297529578,7,304651.6049883592,0
28108.716026175774,68673.36224241722,73,4,11,4,434357.78627286013,13,36502.90702524866,0
98166.36270566576,0.0,80,2,16,5,203166.32736295718,3,298255.22903711675,1
110110.30883544261,0.0,32,3,12,3,373414.1683219712,18,378333.0735676143,0
110708.24485249857,0.0,35,0,10,5,331181.66613022913,17,13482.738635159198,0
61692.84746976958,47717.64139354665,69,0,3,1,597899.2143485819,8,48005.741183601844,0
137355.3307743895,0.0,72,4,13,1,514458.6829407926,15,314474.7455510214,0
102026.79214237399,0.0,79,3,11,8,0.0,16,105239.66919335487,1
74769.13566879966,33780.715871304375,73,3,11,6,213705.72198437143,22,15636.261099575388,0
107058.13535710117,0.0,52,4,16,8,0.0,17,488537.4007254241,0
121469.84160556982,0.0,67,2,3,2,366799.2039085714,5,286761.3144880353,1
94240.75227919874,0.0,63,3,18,0,432835.4846979926,13,43109.99116067921,0
54132.083954499554,45058.836059511734,77,2,14,1,452372.37239116326,11,361692.9491748395,1
137675.4239194356,0.0,66,0,5,3,253495.52853659692,25,10173.828309831322,0
92927.70688730404,0.0,46,2,16,3,585071.1792225975,26,354930.08589629305,0
116796.27758053217,0.0,69,3,6,7,76003.38525967448,3,96708.77191794253,1
132299.53848689614,0.0,59,3,15,3,557234.4525273457,24,367677.0036320114,0
107689.08277063887,0.0,22,2,18,0,1154350.6822676493,3,430958.45898809645,0
122376.03116102944,0.0,24,2,3,7,94988.76233623148,4,248434.8446052158,0
57073.03989133566,25418.69385272005,78,3,19,6,132099.41521380655,12,214894.27926540628,0
20145.981986460047,58275.57700413894,29,1,12,0,481557.77636844286,22,228170.83776285758,0
110806.40078731319,0.0,42,1,11,6,298262.29310313746,28,452141.38555094466,0
120132.06553006444,0.0,41,4,8,1,783076.2507066571,1,489700.91976976953,0
109004.66697550661,0.0,52,1,9,2,388272.2506643707,13,319680.5373417365,0
118044.99672417199,0.0,63,1,5,3,262193.912638379,17,283988.0542264615,1
33224.24079370498,13999.789793358716,76,3,3,7,136087.8134698957,1,458310.59495827113,1
54038.910707680945,76659.45948301432,76,0,9,1,968693.594051163,2,280135.541527576,0
136706.26943374978,0.0,55,4,12,1,713716.1165419116,26,47848.15905011191,0
80034.84215558023,0.0,40,1,7,2,324194.7962265514,16,278004.451523437,0
135570.00983633957,0.0,29,3,6,3,575121.9745458724,19,190835.07657459247,0
42719.30287114703,18592.18488331609,79,0,5,8,0.0,23,499046.4850767107,1
145356.17625682114,0.0,21,4,2,6,180737.9265276673,5,112174.868066155,0
48631.63158828876,81717.16555241171,41,4,2,3,465278.08081442106,23,201284.4331793018,0
49947.423713155,21587.1249438205,41,0,14,5,166335.4595562708,21,466362.6118034113,0
105539.66216005625,0.0,51,2,13,2,766168.877983048,1,90012.4120274432,0
30643.81069686383,83870.88703161584,53,0,11,7,71795.43391408166,19,276009.9341551834,0
47835.50156882127,23066.86086181949,28,3,9,3,459032.82483300474,18,336483.37021782773,0
131008.472683606,0.0,66,0,10,6,239234.926884758,30,480783.36449932726,0
85690.46739848386,0.0,70,1,12,1,681913.9465976934,29,392253.4665160641,0
91842.63444468792,0.0,42,4,5,8,0.0,20,24779.070893945376,0
124246.17515633842,0.0,31,3,17,6,224203.12110721666,6,417498.2788922085,0
36357.55509315094,79112.17009821758,74,1,1,4,322333.74408415536,9,245147.23611678978,0
90078.1397251736,0.0,39,2,12,6,287606.70084115013,21,83204.55607930788,0
90531.09452093295,0.0,43,2,3,3,370532.5697943074,13,480894.5585961404,0
38809.04056791637,68449.44365670095,46,2,16,7,50694.765804027054,23,145604.79189186203,0
125721.77316260494,0.0,26,2,11,4,488448.53815553745,24,261152.7436142992,0
23461.600116382273,27202.046399658007,42,2,7,1,1018088.5746524215,13,141785.21938192812,0
142105.63191025495,0.0,33,3,2,2,869579.855914807,6,418488.5970554432,0
98116.3075794878,0.0,29,4,3,1,415173.94984676904,16,384822.35377312644,0
78063.50512510195,0.0,66,3,5,0,1080315.0372765549,1,369505.4173251812,0
54279.10990426063,22326.876302303535,61,1,4,6,256403.46386209628,2,24589.609334179084,0
83688.32985247167,0.0,78,1,12,7,111541.75871053287,10,196537.54990301252,1
28144.87766789971,80224.30031012336,28,1,12,0,456810.54121509107,5,481831.6901271126,0
144707.7068675434,0.0,39,3,10,6,276611.8833194435,8,290895.4433927586,0
109565.65591472787,0.0,54,4,8,5,173529.81271722232,3,280797.5896370977,0
31710.826885265655,30664.44501308922,67,3,2,5,368101.2115062264,18,44547.880540707854,0
114486.22644072105,0.0,46,4,15,1,581531.884271704,8,429737.7493453408,0
111064.75985033129,0.0,58,2,9,8,0.0,27,480100.91132554656,0
62257.710577238904,50600.6753043503,68,0,2,5,407797.2505350499,5,390405.5051753746,1
71068.603884715,13572.07448095892,55,4,16,1,949573.8465482623,21,98091.22901022455,0
34666.43204613311,66957.28330400324,33,1,11,1,1006604.0113617308,17,186775.69444242094,0
70326.14666849197,59730.21612189072,59,1,9,5,150052.8571805024,23,195269.87668292288,0
46339.18330305796,37094.183129809244,23,3,3,3,743252.9762244655,12,59355.08844022047,0
137891.97129936313,0.0,68,1,20,8,0.0,5,152349.47317766267,1
91942.60177026395,0.0,68,1,3,5,368589.4853977775,3,256543.14944610617,1
22483.414172933386,35411.62617267058,55,3,18,1,682240.5388611773,10,412449.7196552178,0
59743.97966739706,36789.97158945938,69,3,17,2,497052.4651943775,3,233966.85766353432,0
24907.661207127756,41328.904471784816,20,4,6,4,382767.43998277665,2,210704.15611029352,0
45887.46201560486,70042.07579865812,66,4,13,2,371631.3003121645,1,440194.52631113265,1
54408.81543205755,40011.39161429179,51,2,9,3,287635.1309128086,17,100647.19749704376,0
28597.10113712844,37903.43955813258,29,3,10,4,324128.90890877164,25,400989.4151977918,0
48789.838540241675,46448.311237445734,66,1,15,5,262149.6883959995,1,72108.76956407746,0
92329.83704162609,0.0,29,1,16,0,943116.3805159788,18,16235.606074222696,0
54604.80938882699,63181.0603123699,24,1,13,4,564432.5283632088,3,217732.1216863226,1
57666.099520739735,20789.12848486108,61,1,1,0,824669.9017631984,28,309751.25778932264,1
76657.21208305733,0.0,43,3,7,3,268102.44902318344,1,352524.8742845143,0
30645.904685344118,69095.2861425301,50,4,4,4,349609.94777489465,2,409183.80072984693,0
97126.47657633058,0.0,58,4,20,1,969552.8300898742,17,448049.1010843488,0
71146.10602429605,61724.95480700051,74,2,6,7,144328.03315098237,30,92384.71109886009,0
61494.11915390398,67338.16326046005,75,2,2,6,149299.44078247627,15,361332.14187353133,1
125700.69980335193,0.0,59,3,11,6,285107.56673390605,22,274881.3240089618,0
21414.81982256903,13820.101308826906,45,1,3,5,286811.12987991294,9,127700.6616624894,0
23964.160020143463,46173.61281371408,60,0,12,3,687965.2877334129,11,467554.55610900954,0
59467.86859267793,70780.05006045313,59,2,14,8,0.0,7,26670.884698376252,0
125660.85282250612,0.0,56,1,14,8,0.0,4,366730.4630707396,0
147321.96612735817,0.0,37,0,3,2,818813.390290643,29,138221.77889538844,0
96147.64380479226,0.0,70,3,13,6,250978.59849765553,15,370624.38625077205,0
98871.0370188994,0.0,74,1,13,5,167865.13850764677,18,216283.52415756386,1
138000.32440368374,0.0,40,4,19,5,363403.0445938367,30,405927.0774103781,0
91363.56444583152,0.0,68,4,12,6,187280.1918643918,25,239101.5408429657,1
96571.86126695848,0.0,25,4,6,0,945380.535961019,23,189525.17317371914,1
39709.05841702728,54389.12594114879,57,0,5,5,256130.04594246962,1,431042.8475252056,0
142101.01809155065,0.0,25,0,18,0,438643.3875234689,30,283972.703295038,0
55544.44917430741,73951.01573130084,58,0,15,6,225245.48184690837,8,369311.9874319312,0
38646.8129943237,27023.19287604592,31,2,17,6,266022.38471616147,16,272017.1112448688,0
108281.347911009,0.0,24,3,8,7,56189.603521531375,24,320725.1064699864,0
117548.10698607407,0.0,53,4,19,1,675404.5086007199,7,67231.09907321678,0
86051.74484345294,0.0,36,0,4,8,0.0,11,237885.4948335392,1
98367.34259645113,0.0,73,1,9,2,532662.5088670759,12,344196.9760180605,0
